-9.92304
155
19 21 3 
19 20 3 
18 20 4 
19 20 4 
20 20 3 
20 19 2 
20 18 1 
19 17 1 
19 17 2 
19 17 1 
19 17 2 
19 18 2 
19 18 2 
19 19 2 
18 19 3 
18 20 4 
18 21 4 
17 21 5 
17 22 6 
17 22 7 
18 23 7 
1 1 8 
2 1 8 
2 2 8 
2 2 7 
2 2 8 
3 3 8 
2 3 8 
2 3 9 
1 3 9 
2 3 9 
2 3 8 
1 3 8 
0 2 8 
0 2 7 
0 1 6 
29 1 7 
0 1 6 
1 1 6 
1 1 6 
0 0 6 
0 29 6 
1 0 6 
1 29 6 
1 0 7 
26 17 15 
26 18 15 
26 19 15 
27 19 14 
26 19 15 
26 18 15 
25 17 15 
24 17 15 
24 17 14 
25 17 14 
25 18 15 
26 18 14 
26 18 13 
26 17 12 
26 16 12 
27 16 11 
27 16 12 
26 16 12 
26 17 13 
25 16 13 
24 15 13 
24 15 14 
23 14 14 
22 14 14 
29 12 17 
29 12 16 
29 12 15 
28 12 15 
28 13 16 
27 13 17 
27 13 16 
26 12 16 
25 11 16 
25 11 16 
25 10 15 
26 10 15 
26 10 16 
26 10 15 
26 11 15 
27 11 15 
27 12 15 
27 12 16 
27 11 15 
27 12 16 
26 11 16 
26 12 17 
26 11 17 
26 12 18 
18 0 26 
18 1 26 
18 1 25 
17 0 25 
17 29 25 
18 0 25 
17 0 25 
18 0 25 
18 29 25 
17 29 26 
16 28 26 
17 28 26 
17 28 27 
17 28 28 
17 27 27 
17 27 27 
17 26 27 
16 26 27 
16 25 26 
16 26 26 
16 27 26 
16 26 26 
16 27 26 
15 27 27 
23 22 23 
24 23 23 
24 24 24 
24 24 24 
25 25 24 
26 25 24 
26 25 24 
26 24 23 
26 24 22 
26 23 22 
25 22 22 
25 21 21 
25 21 21 
25 22 22 
24 22 22 
23 22 22 
24 22 22 
23 21 22 
23 22 22 
24 22 21 
24 22 20 
24 22 21 
24 21 21 
24 20 21 
9 15 9 
9 14 8 
9 14 9 
8 14 10 
9 14 10 
8 14 11 
8 14 11 
8 15 12 
8 15 11 
9 16 11 
9 17 11 
9 18 12 
9 18 12 
9 19 13 
9 20 14 
8 20 14 
9 20 13 
8 20 13 
9 20 13 
10 21 13 
11 21 12 
11 21 13 
11 21 14 
10 20 14 
1 3 7 
1 3 6 
0 3 7 
1 3 7 
1 4 7 
0 4 7 
0 5 8 
29 5 8 
29 5 9 
29 5 9 
29 4 8 
0 4 8 
29 4 9 
0 4 8 
0 5 9 
0 5 8 
0 5 9 
0 6 9 
0 7 9 
29 6 9 
0 6 9 
29 6 10 
29 6 9 
28 6 9 
4 9 10 
4 8 10 
5 8 9 
5 8 10 
5 7 10 
6 8 10 
5 7 10 
6 8 10 
6 9 11 
5 9 12 
6 9 12 
7 9 12 
7 9 13 
7 9 12 
7 8 11 
8 8 11 
8 9 12 
9 9 11 
8 9 12 
8 10 13 
8 11 14 
8 11 14 
8 10 13 
8 9 13 
26 16 13 
27 17 13 
27 16 13 
28 17 13 
28 18 14 
28 19 15 
27 19 16 
27 20 17 
27 19 17 
28 19 16 
28 20 17 
28 20 18 
29 20 17 
28 20 17 
27 20 18 
28 21 18 
29 21 17 
29 22 17 
29 23 17 
29 22 17 
29 21 17 
29 20 17 
28 19 17 
29 19 17 
12 25 0 
12 24 29 
13 24 28 
13 23 27 
12 22 27 
11 22 27 
12 23 27 
12 24 28 
13 25 28 
14 26 28 
14 27 29 
15 27 29 
15 28 0 
15 27 0 
14 27 0 
15 27 0 
16 28 0 
16 29 0 
16 29 0 
16 29 1 
16 28 1 
16 28 2 
16 27 2 
17 27 2 
6 4 23 
7 4 23 
7 4 24 
8 4 23 
8 3 23 
8 4 24 
9 4 23 
8 4 24 
8 4 23 
8 3 22 
9 4 22 
9 4 21 
8 4 22 
8 3 22 
8 3 23 
7 3 23 
6 3 23 
7 4 23 
6 3 23 
6 4 24 
6 5 24 
6 4 24 
7 4 24 
7 5 24 
29 7 12 
29 7 11 
29 7 10 
29 7 11 
29 8 11 
0 8 11 
0 9 12 
0 8 11 
29 8 11 
0 8 10 
1 9 10 
2 9 10 
1 9 11 
2 9 10 
3 9 10 
3 8 10 
2 8 11 
2 9 12 
2 8 12 
2 8 11 
1 8 12 
1 8 12 
1 9 12 
0 9 13 
28 5 1 
28 6 1 
28 6 0 
27 6 1 
28 6 0 
29 6 0 
28 5 0 
28 4 0 
29 4 29 
29 4 29 
28 3 29 
27 3 0 
27 3 29 
28 4 29 
27 4 0 
27 5 1 
28 5 1 
29 5 0 
29 4 0 
0 5 0 
1 5 0 
0 5 0 
1 5 0 
1 4 0 
5 22 8 
6 23 8 
6 24 8 
6 23 8 
5 23 9 
5 22 8 
5 22 7 
4 21 7 
4 21 8 
4 22 9 
4 22 8 
5 23 8 
6 23 7 
5 23 7 
5 24 8 
5 23 7 
6 24 7 
7 24 6 
8 24 6 
8 23 6 
9 23 6 
9 22 5 
10 23 5 
10 24 5 
16 25 9 
17 25 9 
17 25 10 
16 25 10 
17 25 9 
17 26 10 
16 26 10 
17 26 10 
16 25 10 
15 24 10 
15 24 9 
14 24 9 
14 25 9 
15 26 9 
15 27 9 
14 26 9 
14 27 9 
13 26 9 
13 25 8 
13 25 9 
13 24 9 
13 24 9 
13 25 9 
13 25 8 
16 13 27 
17 13 27 
18 13 27 
18 13 27 
19 13 26 
20 13 25 
20 13 25 
20 13 26 
20 14 27 
19 13 27 
18 12 27 
19 12 26 
20 12 26 
20 11 26 
21 11 25 
20 10 25 
21 10 25 
21 9 24 
21 10 24 
20 9 24 
21 9 23 
21 10 23 
21 10 24 
22 10 23 
28 7 24 
29 7 23 
29 6 22 
29 6 22 
28 6 23 
28 7 24 
28 8 25 
27 7 25 
27 6 24 
27 5 23 
27 6 24 
27 7 24 
26 7 24 
25 7 25 
25 6 25 
25 7 25 
25 6 24 
24 6 25 
23 6 26 
24 7 26 
25 8 26 
24 8 26 
25 8 25 
25 8 26 
23 26 14 
23 27 14 
22 26 14 
23 27 14 
22 26 14 
21 26 15 
21 26 16 
21 25 15 
21 24 15 
21 23 14 
21 22 13 
20 22 14 
21 22 14 
22 22 13 
22 22 12 
23 22 11 
23 23 11 
22 23 11 
23 23 11 
22 22 11 
23 22 11 
22 22 12 
23 23 12 
24 23 11 
21 15 19 
22 16 19 
22 16 18 
23 16 17 
23 17 17 
23 17 18 
23 16 17 
23 16 18 
24 16 18 
24 17 18 
25 18 18 
25 18 19 
26 18 18 
26 19 18 
26 20 19 
26 20 18 
25 20 18 
25 21 19 
25 20 19 
26 21 19 
26 22 19 
26 22 18 
25 22 19 
24 21 19 
21 25 26 
22 25 25 
23 25 25 
23 24 25 
23 25 25 
22 25 25 
22 25 24 
22 26 25 
23 27 25 
22 27 25 
22 26 24 
23 26 24 
23 27 24 
22 26 24 
22 25 23 
21 25 23 
21 26 24 
21 25 24 
21 26 24 
22 26 23 
23 26 23 
24 27 23 
24 27 22 
25 27 21 
26 23 26 
26 22 26 
26 21 25 
26 21 25 
26 21 26 
25 20 26 
24 20 27 
23 20 27 
23 20 28 
23 21 29 
23 20 28 
22 19 28 
22 20 29 
23 21 29 
24 22 29 
24 22 29 
24 21 28 
25 21 27 
26 22 27 
26 21 26 
25 21 27 
25 20 27 
24 20 27 
24 19 26 
11 19 12 
11 18 11 
11 19 11 
10 19 11 
10 20 12 
10 21 12 
10 22 12 
10 22 13 
10 21 12 
9 20 12 
9 20 11 
8 20 12 
9 21 12 
10 21 11 
10 21 10 
10 21 11 
11 22 11 
10 22 12 
10 23 13 
9 23 13 
9 24 14 
10 25 14 
11 25 14 
12 25 13 
0 6 8 
0 7 8 
29 7 9 
0 8 9 
0 9 9 
29 8 9 
29 9 9 
29 10 10 
0 10 9 
0 10 8 
0 10 9 
1 10 8 
1 10 8 
2 10 8 
3 10 8 
4 10 8 
3 10 9 
2 9 9 
2 8 8 
2 8 7 
3 8 7 
3 8 8 
4 8 8 
3 8 9 
11 16 13 
11 16 14 
11 17 14 
12 17 14 
12 16 14 
13 17 14 
12 17 15 
11 17 16 
11 16 16 
12 16 16 
13 16 15 
13 15 14 
13 16 15 
13 15 14 
12 14 14 
12 14 13 
12 15 13 
12 15 14 
12 16 14 
12 16 13 
12 16 12 
12 17 12 
13 17 11 
13 16 10 
7 24 8 
8 25 8 
9 25 8 
10 25 8 
9 24 8 
9 25 9 
9 25 9 
10 25 8 
10 26 8 
10 26 8 
11 26 8 
11 27 9 
10 27 10 
11 27 10 
11 27 9 
11 27 10 
10 27 11 
10 26 11 
10 26 11 
10 26 12 
11 26 11 
11 25 11 
10 25 12 
10 25 11 
28 5 28 
29 5 28 
0 6 28 
0 6 29 
0 7 29 
29 7 0 
28 7 1 
29 8 1 
0 8 0 
0 9 1 
0 8 1 
1 8 1 
0 7 1 
29 7 2 
29 6 2 
29 6 2 
0 6 1 
0 7 2 
0 6 1 
0 6 0 
1 6 0 
2 6 29 
1 6 29 
1 5 29 
3 24 2 
3 24 1 
2 24 1 
2 24 0 
1 24 1 
1 23 1 
0 23 2 
0 23 3 
0 23 4 
1 23 3 
0 23 3 
0 23 2 
29 23 3 
29 23 2 
29 22 2 
29 22 1 
29 23 1 
0 24 1 
1 24 0 
2 25 0 
2 24 0 
2 24 1 
2 25 2 
1 25 2 
6 16 2 
7 17 2 
6 17 2 
6 17 3 
6 17 2 
6 18 3 
6 19 3 
6 20 4 
6 20 5 
7 20 4 
8 21 4 
8 21 5 
9 22 5 
9 22 6 
9 23 7 
9 23 7 
9 24 7 
9 23 6 
9 24 7 
8 24 7 
7 24 7 
8 24 6 
8 24 7 
9 24 6 
17 12 6 
17 11 5 
17 11 6 
18 11 6 
18 12 6 
18 13 6 
18 13 5 
17 12 5 
18 12 5 
17 12 6 
17 11 5 
17 11 4 
17 11 3 
17 12 4 
18 12 4 
19 13 4 
19 13 5 
20 14 5 
20 14 5 
20 13 4 
21 13 4 
21 13 4 
22 13 3 
22 13 4 
24 17 1 
23 17 1 
23 18 1 
22 18 1 
23 18 1 
23 17 1 
24 18 1 
24 19 2 
25 20 2 
26 21 2 
26 21 3 
26 22 4 
26 22 5 
25 22 5 
25 21 5 
24 20 5 
24 20 4 
24 20 3 
24 21 3 
25 21 3 
26 21 2 
25 21 3 
25 20 3 
25 20 2 
11 2 22 
10 1 22 
10 0 21 
10 29 20 
10 0 21 
11 0 21 
12 1 21 
11 0 21 
11 0 20 
10 0 20 
9 0 21 
9 0 22 
9 0 21 
9 29 20 
9 0 20 
8 0 20 
9 0 20 
9 1 20 
8 1 21 
8 1 22 
9 1 21 
8 1 22 
9 1 21 
9 2 22 
17 27 6 
17 28 6 
17 28 7 
17 27 6 
17 27 5 
